statefips	superpuma	puma	countyfips	MSAPMSA	totPOP	pumapop	percentage	Stpuma
12	12185	4018	86	5000	252160	252160	1	1204018
12	12185	4019	86	5000	317787	317787	1	1204019
12	12185	4020	86	5000	73949	233127	0.317204785	1204020
12	12185	4020	87	9999	159178	233127	0.682795215	1204020
13	13010	100	47	1560	258978	258978	1	1300100
13	13010	200	129	9999	328270	328270	1	1300200
13	13020	300	111	9999	323548	323548	1	1300300
13	13020	400	11	9999	249456	249456	1	1300400
13	13020	500	59	500	306888	306888	1	1300500
13	13030	600	139	9999	278554	278554	1	1300600
13	13040	700	15	520	315394	315394	1	1300700
13	13030	800	117	520	242780	274778	0.883549629	1300800
13	13030	800	85	9999	31998	274778	0.116450371	1300800
13	13090	900	13	520	213662	213662	1	1300900
13	13140	1000	35	9999	221942	221942	1	1301000
13	13080	1101	121	520	338324	338324	1	1301101
13	13080	1102	121	520	536667	536667	1	1301102
13	13080	1103	121	520	321555	321555	1	1301103
13	13080	1104	121	520	312072	312072	1	1301104
13	13080	1105	121	520	312924	312924	1	1301105
13	13080	1106	121	520	310641	310641	1	1301106
13	13080	1107	121	520	289001	289001	1	1301107
13	13070	1201	89	520	256785	256785	1	1301201
13	13070	1202	89	520	296490	296490	1	1301202
13	13070	1203	89	520	278822	278822	1	1301203
13	13070	1204	89	520	264949	264949	1	1301204
13	13070	1205	89	520	305181	305181	1	1301205
13	13070	1206	89	520	322273	322273	1	1301206
13	13050	1301	67	520	337950	337950	1	1301301
13	13050	1302	67	520	345216	345216	1	1301302
13	13050	1303	67	520	305989	305989	1	1301303
13	13050	1304	67	520	291015	291015	1	1301304
13	13050	1305	67	520	456095	456095	1	1301305
13	13090	1401	63	520	333834	333834	1	1301401
13	13090	1402	63	520	321787	321787	1	1301402
13	13060	1501	135	520	335226	335226	1	1301501
13	13060	1502	135	520	367392	367392	1	1301502
13	13060	1503	135	520	293750	293750	1	1301503
13	13060	1504	135	520	342214	342214	1	1301504
13	13060	1505	135	520	327614	327614	1	1301505
13	13090	1600	217	520	264224	264224	1	1301600
13	13090	1700	151	520	238682	238682	1	1301700
13	13040	1800	45	520	358884	358884	1	1301800
13	13030	1900	57	520	283806	283806	1	1301900
13	13040	2000	77	520	477790	477790	1	1302000
13	13010	2100	55	9999	359704	359704	1	1302100
13	13100	2200	105	9999	201066	201066	1	1302200
13	13100	2300	245	600	399550	399550	1	1302300
13	13100	2400	73	600	221038	221038	1	1302400
13	13120	2500	33	9999	218054	218054	1	1302500
13	13110	2600	9	9999	277184	277184	1	1302600
13	13110	2700	21	4680	307774	307774	1	1302700
13	13110	2800	153	4680	337324	337324	1	1302800
13	13140	2900	145	1800	47390	245036	0.193400153	1302900
13	13140	2900	149	9999	197646	245036	0.806599847	1302900
13	13140	3000	215	1800	372582	372582	1	1303000
13	13140	3100	53	1800	29764	235584	0.126341347	1303100
13	13140	3100	81	9999	205820	235584	0.873658653	1303100
13	13120	3200	23	9999	216332	216332	1	1303200
13	13120	3300	1	9999	310056	310056	1	1303300
13	13130	3400	51	7520	263020	263020	1	1303400
13	13130	3500	51	7520	201076	201076	1	1303500
13	13130	3600	29	7520	121904	287426	0.424123079	1303600
13	13130	3600	179	9999	165522	287426	0.575876921	1303600
13	13130	3700	39	9999	222464	222464	1	1303700
13	13120	3800	3	9999	276066	276066	1	1303800
13	13150	3900	17	9999	229146	229146	1	1303900
13	13150	4000	95	120	241644	241644	1	1304000
13	13150	4100	7	9999	281336	281336	1	1304100
13	13150	4200	87	9999	220776	220776	1	1304200
13	13150	4300	27	9999	224638	224638	1	1304300
15	15101	100	5	9999	373408	373408	1	1500100
15	15101	200	1	9999	297354	297354	1	1500200
15	15101	301	3	3320	241887	241887	1	1500301
15	15102	302	3	3320	240757	240757	1	1500302
15	15102	303	3	3320	308172	308172	1	1500303
15	15102	304	3	3320	328527	328527	1	1500304
15	15102	305	3	3320	328062	328062	1	1500305
15	15102	306	3	3320	344715	344715	1	1500306
15	15101	307	3	3320	407276	407276	1	1500307
16	16100	100	9	9999	356666	356666	1	1600100
16	16100	200	35	9999	201066	201066	1	1600200
16	16100	300	19	9999	326062	326062	1	1600300
16	16200	400	3	9999	206614	206614	1	1600400
16	16300	500	27	1080	262882	262882	1	1600500
16	16300	600	1	1080	371574	371574	1	1600600
16	16300	700	1	1080	230234	230234	1	1600700
16	16200	800	13	9999	324794	324794	1	1600800
16	16200	900	5	6340	151130	308014	0.490659515	1600900
16	16200	900	7	9999	156884	308014	0.509340485	1600900
17	17010	101	161	1960	22766	321614	0.070786719	1700101
17	17010	101	15	9999	298848	321614	0.929213281	1700101
17	17010	102	73	1960	262544	313415	0.837688049	1700102
17	17010	102	131	9999	50871	313415	0.162311951	1700102
17	17010	103	161	1960	336515	336515	1	1700103
17	17010	200	57	9999	354696	354696	1	1700200
17	17020	300	1	9999	347514	347514	1	1700300
17	17020	400	13	9999	374136	374136	1	1700400
17	17020	500	5	9999	313053	313053	1	1700500
17	17020	600	29	9999	312225	312225	1	1700600
17	17020	700	23	9999	332667	332667	1	1700700
17	17030	800	3	9999	448683	448683	1	1700800
17	17030	900	55	9999	549060	549060	1	1700900
17	17030	1000	81	9999	392331	392331	1	1701000
17	17040	1101	163	7040	598542	598542	1	1701101
17	17040	1102	27	7040	414132	414132	1	1701102
17	17040	1201	119	7040	401205	401205	1	1701201
17	17040	1202	83	7040	497665	497665	1	1701202
17	17050	1300	167	7880	334362	334362	1	1701300
17	17050	1400	129	7880	269949	363498	0.742642325	1701400
17	17050	1400	107	9999	93549	363498	0.257357675	1701400
17	17050	1500	115	2040	344118	344118	1	1701500
17	17050	1600	21	9999	317145	317145	1	1701600
17	17060	1700	143	6120	338808	338808	1	1701700
17	17060	1800	143	6120	317898	317898	1	1701800
17	17060	1900	179	6120	385455	385455	1	1701900
17	17060	2000	113	1040	451299	451299	1	1702000
17	17070	2100	19	1400	539007	539007	1	1702100
17	17070	2200	53	9999	507516	507516	1	1702200
17	17070	2300	91	3740	311499	311499	1	1702300
17	17070	2400	99	9999	334527	334527	1	1702400
17	17070	2500	11	9999	350811	350811	1	1702500
17	17080	2600	37	1600	266907	375093	0.711575529	1702600
17	17080	2600	103	9999	108186	375093	0.288424471	1702600
17	17080	2700	141	6880	153096	300033	0.510263871	1702700
17	17080	2700	177	9999	146937	300033	0.489736129	1702700
17	17080	2800	201	6880	450345	450345	1	1702800
17	17080	2900	7	6880	510267	510267	1	1702900
17	17090	3001	111	1600	317094	317094	1	1703001
17	17090	3002	111	1600	343243	343243	1	1703002
17	17090	3003	89	1600	430773	430773	1	1703003
17	17090	3004	89	1600	341214	341214	1	1703004
17	17090	3005	89	1600	346659	346659	1	1703005
17	17090	3006	89	1600	393300	393300	1	1703006
17	17100	3101	63	1600	366353	366353	1	1703101
17	17100	3102	197	1600	343430	343430	1	1703102
17	17100	3103	197	1600	426186	426186	1	1703103
17	17100	3104	197	1600	485355	485355	1	1703104
17	17201	3201	43	1600	584001	584001	1	1703201
17	17201	3202	43	1600	355848	355848	1	1703202
17	17201	3203	43	1600	352812	352812	1	1703203
17	17202	3204	43	1600	444330	444330	1	1703204
17	17202	3205	43	1600	373659	373659	1	1703205
17	17202	3206	43	1600	601833	601833	1	1703206
17	17300	3301	97	1600	329142	329142	1	1703301
17	17300	3302	97	1600	399252	399252	1	1703302
17	17300	3303	97	1600	574712	574712	1	1703303
17	17300	3304	97	1600	320348	320348	1	1703304
17	17300	3305	97	1600	315129	315129	1	1703305
17	17401	3401	31	1600	446596	446596	1	1703401
17	17401	3402	31	1600	652755	652755	1	1703402
17	17401	3403	31	1600	760085	760085	1	1703403
17	17402	3404	31	1600	662199	662199	1	1703404
17	17402	3405	31	1600	700779	700779	1	1703405
17	17403	3406	31	1600	357811	357811	1	1703406
17	17403	3407	31	1600	549510	549510	1	1703407
17	17403	3408	31	1600	576468	576468	1	1703408
17	17404	3409	31	1600	443811	443811	1	1703409
17	17404	3410	31	1600	571904	571904	1	1703410
17	17404	3411	31	1600	523839	523839	1	1703411
17	17405	3412	31	1600	347964	347964	1	1703412
17	17405	3413	31	1600	542406	542406	1	1703413
17	17405	3414	31	1600	484576	484576	1	1703414
17	17501	3501	31	1600	756932	756932	1	1703501
17	17501	3502	31	1600	636548	636548	1	1703502
17	17501	3503	31	1600	598672	598672	1	1703503
17	17502	3504	31	1600	611908	611908	1	1703504
17	17502	3505	31	1600	515620	515620	1	1703505
17	17502	3506	31	1600	624520	624520	1	1703506
17	17502	3507	31	1600	470108	470108	1	1703507
17	17503	3508	31	1600	606016	606016	1	1703508
17	17503	3509	31	1600	960564	960564	1	1703509
17	17503	3510	31	1600	580508	580508	1	1703510
17	17503	3511	31	1600	540408	540408	1	1703511
17	17504	3512	31	1600	683860	683860	1	1703512
17	17504	3513	31	1600	816772	816772	1	1703513
17	17504	3514	31	1600	505740	505740	1	1703514
17	17504	3515	31	1600	702732	702732	1	1703515
17	17505	3516	31	1600	685100	685100	1	1703516
17	17505	3517	31	1600	422488	422488	1	1703517
17	17505	3518	31	1600	432408	432408	1	1703518
17	17505	3519	31	1600	433152	433152	1	1703519
18	18010	100	89	2960	308238	308238	1	1800100
18	18010	201	89	2960	361797	361797	1	1800201
18	18010	202	89	2960	526929	526929	1	1800202
18	18010	203	89	2960	334304	334304	1	1800203
18	18020	300	127	2960	440394	440394	1	1800300
18	18020	400	91	9999	330318	330318	1	1800400
18	18020	500	141	7800	323367	323367	1	1800500
18	18020	600	141	7800	473310	473310	1	1800600
18	18030	700	39	2330	548373	548373	1	1800700
18	18030	800	33	2760	120855	464049	0.260435859	1800800
18	18030	800	87	9999	343194	464049	0.739564141	1800800
18	18040	900	3	2760	617181	617181	1	1800900
18	18040	1000	3	2760	378366	378366	1	1801000
18	18040	1100	1	2760	390021	390021	1	1801100
18	18030	1200	85	9999	357555	357555	1	1801200
18	18050	1300	49	9999	307293	307293	1	1801300
18	18050	1400	7	9999	356565	356565	1	1801400
18	18050	1500	17	9999	335916	335916	1	1801500
18	18060	1600	9	9999	327771	327771	1	1801600
18	18060	1700	67	3850	304623	304623	1	1801700
18	18050	1800	23	3920	548463	548463	1	1801800
18	18070	1901	11	3480	356373	356373	1	1801901
18	18070	1902	57	3480	330168	330168	1	1801902
18	18070	2001	95	3480	389391	389391	1	1802001
18	18070	2002	59	3480	307191	307191	1	1802002
18	18060	2100	35	5280	356307	356307	1	1802100
18	18060	2200	65	9999	441018	441018	1	1802200
18	18091	2301	97	3480	335883	335883	1	1802301
18	18091	2302	97	3480	405948	405948	1	1802302
18	18092	2303	97	3480	336807	336807	1	1802303
18	18092	2304	97	3480	400383	400383	1	1802304
18	18092	2305	97	3480	501165	501165	1	1802305
18	18091	2306	97	3480	378063	378063	1	1802306
18	18091	2307	97	3480	352692	352692	1	1802307
18	18080	2400	81	3480	345627	345627	1	1802400
18	18080	2500	63	3480	512346	512346	1	1802500
18	18100	2600	55	9999	324609	324609	1	1802600
18	18100	2700	21	8320	447576	447576	1	1802700
18	18100	2800	27	9999	303588	303588	1	1802800
18	18080	2900	105	1020	361689	361689	1	1802900
18	18110	3000	5	9999	383181	383181	1	1803000
18	18110	3100	31	9999	376374	376374	1	1803100
18	18110	3200	29	1640	155196	357075	0.43463138	1803200
18	18110	3200	77	9999	201879	357075	0.56536862	1803200
18	18110	3300	19	4520	358296	358296	1	1803300
18	18110	3400	43	4520	315444	315444	1	1803400
18	18110	3500	25	9999	309582	309582	1	1803500
18	18100	3600	37	9999	372903	372903	1	1803600
18	18100	3700	163	2440	364746	364746	1	1803700
18	18100	3800	129	2440	389352	389352	1	1803800
19	19100	100	21	9999	281676	281676	1	1900100
19	19100	200	33	9999	267640	267640	1	1900200
19	19100	300	5	9999	343580	343580	1	1900300
19	19100	400	13	8920	256024	256024	1	1900400
19	19200	500	61	2200	178286	392358	0.45439624	1900500
19	19200	500	31	9999	214072	392358	0.54560376	1900500
19	19200	600	11	9999	353822	353822	1	1900600
19	19200	700	103	3500	222012	222012	1	1900700
19	19200	800	113	1360	383402	383402	1	1900800
19	19300	900	25	9999	202330	202330	1	1900900
19	19300	1000	9	9999	268364	268364	1	1901000
19	19300	1100	193	7720	207754	207754	1	1901100
19	19300	1200	155	5920	175408	365062	0.480488246	1901200
19	19300	1200	29	9999	189654	365062	0.519511754	1901200
19	19400	1300	1	9999	390978	390978	1	1901300
19	19500	1400	153	2120	397364	397364	1	1901400
19	19500	1500	153	2120	351838	351838	1	1901500
19	19500	1600	49	2120	81500	293910	0.277295771	1901600
19	19500	1600	15	9999	212410	293910	0.722704229	1901600
19	19500	1700	181	2120	81342	247910	0.328111008	1901700
19	19500	1700	99	9999	166568	247910	0.671888992	1901700
19	19400	1800	57	9999	309288	309288	1	1901800
19	19400	1900	163	1960	317336	317336	1	1901900
20	20100	100	23	9999	308964	308964	1	2000100
20	20100	200	29	9999	309516	309516	1	2000200
20	20200	300	27	9999	462702	462702	1	2000300
20	20300	400	103	3760	206073	438714	0.469720592	2000400
20	20300	400	5	9999	232641	438714	0.530279408	2000400
20	20300	500	209	3760	473646	473646	1	2000500
20	20400	601	91	3760	480128	480128	1	2000601
20	20400	602	91	3760	372708	372708	1	2000602
20	20400	603	91	3760	419066	419066	1	2000603
20	20400	604	91	3760	402300	402300	1	2000604
20	20300	700	121	3760	85053	384939	0.220951891	2000700
20	20300	700	45	4150	299886	384939	0.779048109	2000700
20	20300	800	177	8440	509613	509613	1	2000800
20	20200	900	17	9999	351735	351735	1	2000900
20	20100	1000	113	9999	315315	315315	1	2001000
20	20100	1100	7	9999	325743	325743	1	2001100
20	20100	1200	25	9999	468231	468231	1	2001200
20	20500	1300	15	9040	600330	600330	1	2001300
20	20500	1401	173	9040	438602	438602	1	2001401
20	20500	1402	173	9040	442276	442276	1	2001402
20	20500	1403	173	9040	498736	498736	1	2001403
20	20200	1500	1	9999	316425	316425	1	2001500
20	20200	1600	21	9999	410793	410793	1	2001600
21	21100	100	7	9999	386990	386990	1	2100100
21	21100	200	33	9999	221212	221212	1	2100200
21	21200	300	47	1660	144530	209826	0.688808823	2100300
21	21200	300	143	9999	65296	209826	0.311191177	2100300
21	21200	400	31	9999	297020	297020	1	2100400
21	21200	500	3	9999	213430	213430	1	2100500
21	21200	600	1	9999	386904	386904	1	2100600
21	21300	700	51	9999	214696	214696	1	2100700
21	21300	800	13	9999	261844	261844	1	2100800
21	21300	900	25	9999	241312	241312	1	2100900
21	21300	1000	71	9999	321064	321064	1	2101000
21	21500	1100	49	4280	208032	341426	0.609303334	2101100
21	21500	1100	65	9999	133394	341426	0.390696666	2101100
21	21500	1200	113	4280	124498	259748	0.479303017	2101200
21	21500	1200	5	9999	135250	259748	0.520696983	2101200
